#meleeweapons																														
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	WeaponClass	WeaponSubClass	IsImplicit	RequiredAmmo	OverrideAmmo	DefaultAmmoId	Damage	Firemodes	BonusAccuracy	MagazineCapacity	ReloadDuration	DurabilityLossOnThrow	ThrowRange	MeleeCanAmputate	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairItemIds	GetMeleeDamageFromCreature	Traits			
pills_antibiotics		Common Medical CResistance SheduThousand UnchainedBelt	2	80	0.05	1	Pills		10	20	4	0	0	10	0	0	0	0	0	blunt 0.10 pierce 0.10 lacer 0.10 fire 0.10 beam 0.10 shock 0.10 cold 0.10 chaos 0.10 explosion 0.10 plasma 0.10	healEfficiency 1		infectionEffect -80 poisonEffect -80							
pills_sorbent		Common Medical CResistance SheduThousand UnchainedBelt	1	20	0.05	1	Pills		10	10	10	-100	0	10	0	0	0	0	0	poison 0.25	healEfficiency 1		alcoholAddiction -40 infectionEffect -40 poisonEffect -40							
pills_antiradin		Common Medical CResistance SheduThousand UnchainedBelt	1	80	0.05	1	Pills		10	20	4	0	0	10	0	0	0	0	0	beam 0.25	healEfficiency 1		beamEffect -80							
pills_fibromine		Common Medical CResistance SheduThousand UnchainedBelt	1	80	0.05	1	Pills		10	20	4	0	0	10	0	0	0	0	0	fire 0.20 beam 0.15 shock 0.15 plasma 0.10	healEfficiency 1									
pills_cryopentol		Common Medical CResistance SheduThousand UnchainedBelt	1	80	0.05	1	Pills		10	20	4	0	0	10	0	0	0	0	0	cold 0.20 chaos 0.10	healEfficiency 1		coldEffect -20							
pills_tranexam		Common Medical CResistance SheduThousand UnchainedBelt	1	80	0.05	1	Pills		10	20	4	0	0	10	0	0	0	0	0	pierce 0.20 lacer 0.20 explosion 0.10 plasma 0.10	healEfficiency 1									
pills_osteodron		Common Medical CResistance SheduThousand UnchainedBelt	1	80	0.05	1	Pills		10	20	4	0	0	10	0	0	0	0	0	blunt 0.20 explosion 0.10	healEfficiency 1									
pills_painkillers		Common Medical CResistance SheduThousand UnchainedBelt	1	70	0.05	1	Pills		10	20	4	0	0	10	0	0	-2	0	0				nicotineAddiction -50							
syringe_morphine		Common Medical CResistance SheduThousand UnchainedBelt	1	200	0.1	1	Syringe		5	10	10	0	0	10	0	-100	-5	1	0	all 0.05		morphineAddiction 0.2								
syringe_naloxone		Common Medical CResistance SheduThousand UnchainedBelt	1	100	0.1	1	Syringe		5	10	10	0	0	0	0	0	-2	0	0				morphineAddiction -80 alcoholAddiction -50 gavaahAddiction -20							
syringe_green		none	100	10	0.2	1	Syringe		10	10	10	0	0	0	0															
syringe_purple		none	100	10	0.2	1	Syringe		10	10	10	0	0	0	0															
syringe_red		none	100	10	0.2	1	Syringe		10	10	10	0	0	0	0															
syringe_yellow		none	100	10	0.2	1	Syringe		10	10	10	0	0	0	0															
syringe_adrenaline		none	100	100	0.1	1	Syringe		5	10	10	0	10	3	0	-100	-20	0	0											
cigarettes_1		Common Medical CResistance SheduThousand UnchainedBelt	1	50	0.1	1	Syringe		5	5	1	0	0	0	0	-50	0	0	0			nicotineAddiction 0.15								
syringe_antidote		Medical AnCom SheduThousand RealWare SBN Dilthey CResistance ChurchRevelation DaydreamChems UnchainedBelt CoreWard FrancheComte Grasshopper PlanetBridge Sunlight	1	60	0.1	1	Syringe		5	30	10	0	0	10	0	0	0	0	0	poison 0.55	healEfficiency 1		poisonEffect -95 alcoholAddiction -80							
syringe_bloodbag		Common Medical CResistance SheduThousand UnchainedBelt	1	70	0.4	1	Syringe		5	10	10	0	10	10	0	50	0	0	0											
syringe_nanoinjection		Common Medical Science CResistance SheduThousand UnchainedBelt	3	200	0.1	1	Syringe		5	10	10	0	8	6	0	0	-2	1	0	all 0.65			shockEffect -80							
quasi_ron_medicine_1		Ron	1	30	0.2	1	Syringe		10	10	10	0	10	0	0	0	-10	1	1			gavaahAddiction 0.15								
#end																														
																														
#fixation_medicine																														
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	HealWoundChances	FixResolutionTurns	NatureTypes	MaxStack	MaxUsage	UsageCost	HealthValue	QmorphosValue	PainValue	EffectChance	EffectProgression												
paper_towel		Common CResistance SheduThousand UnchainedBelt	1	5	0.05	1	Dressing	pierce 0.15 lacer 0.15 cold 0.05 explosion 0.05 plasma 0.05	5	human quasimorph	10	10	10	0	0	0	infectionEffect 0.10													
bandage		Common Medical CResistance SheduThousand UnchainedBelt	1	20	0.05	1	Dressing	pierce 0.75 lacer 0.75 cold 0.55 chaos 0.25 explosion 0.35 plasma 0.35	5	human quasimorph	5	10	10	2	0	0														
plastic		Common CResistance SheduThousand UnchainedBelt	1	2	0.05	1	Dressing	blunt 0.25 explosion 0.10	10	human quasimorph	20	10	10	0	0	0	infectionEffect 0.10													
splint		Common Medical CResistance SheduThousand UnchainedBelt	1	20	0.05	1	Dressing	blunt 0.65 explosion 0.30	5	human quasimorph	5	10	10	2	0	0														
plaster		Common Medical CResistance SheduThousand UnchainedBelt	3	50	0.25	1	Dressing	blunt 0.95 explosion 0.5	5	human quasimorph	5	10	10	4	0	0														
hydrogel_bandage		Common Medical CResistance SheduThousand UnchainedBelt	1	40	0.1	1	Dressing	fire 0.65 shock 0.65 poison 0.65 beam 0.65 chaos 0.30 plasma 0.30	5	human quasimorph	5	10	10	2	0	0														
medicalClue		Common Medical CResistance SheduThousand UnchainedBelt	1	40	0.1	1	Dressing	pierce 0.35 lacer 0.35 fire 0.65 shock 0.65 poison 0.55 chaos 0.30 plasma 0.45	8	human quasimorph	5	10	10	4	0	-1														
mustard_patch		Common Medical CResistance SheduThousand UnchainedBelt	3	50	0.1	1	Dressing	cold 0.95 chaos 0.5	5	human quasimorph	5	10	5	0	0	2		coldEffect -40												
goldenstar_balm		Common Medical CResistance SheduThousand UnchainedBelt	1	35	0.01	1	Dressing	cold 0.4 shock 0.4 chaos 0.2	10	human quasimorph	5	12	3	2	0	0		coldEffect -20												
tape		Common CResistance SheduThousand UnchainedBelt	1	50	0.1	1	Dressing	pierce 0.3 lacer 0.3 blunt 0.2 explosion 0.25 plasma 0.15	10	human quasimorph cyborg	5	10	10	0	0	0														
surgicalKit		Common Medical CResistance SheduThousand UnchainedBelt	3	150	2	1	Dressing	all 0.95	1	human quasimorph	1	20	5	60	0	-20														
rags		Common Medical CResistance SheduThousand UnchainedBelt	1	2	0.1	1	Dressing	pierce 0.2 lacer 0.2 cold 0.25 chaos 0.10 explosion 0.10 plasma 0.10	10	human quasimorph	20	10	10	0	0	0	infectionEffect 0.10													
*quasi_venus_rags		Tezctlan XiomaraMasks	1	15	0.15	1	Dressing	all 0.65	10	human quasimorph	5	10	10	4	50	0	poisonEffect 0.10													
mercury_rags		Mercury	1	20	0.1	1	Dressing	all 0.65	10	human quasimorph	10	10	10	4	50	0	beamEffect 1	beamEffect 10												
rubber		Common CResistance SheduThousand UnchainedBelt	1	10	0.1	1	Dressing	pierce 0.10 fire 0.15 cold 0.25 chaos 0.2 shock 0.25 poison 0.25 explosion 0.05 plasma 0.05	10	cyborg	20	10	10	0	0	0														
rusty_plates		Common CResistance SheduThousand UnchainedBelt	1	5	0.6	1	Dressing	pierce 0.15 lacer 0.20 blunt 0.15 explosion 0.15 plasma 0.10	10	cyborg	10	10	10	0	0	0														
armor_plates		Common CResistance SheduThousand UnchainedBelt	1	6	0.5	1	Dressing	pierce 0.30 lacer 0.35 blunt 0.30 explosion 0.30 plasma 0.15	10	cyborg	10	10	10	0	0	0														
ceramite_plates		Common CResistance SheduThousand UnchainedBelt	1	20	0.4	1	Dressing	pierce 0.5 lacer 0.55 blunt 0.5 explosion 0.5 plasma 0.25	10	cyborg	10	10	10	0	0	0														
rod_parts		Common CResistance SheduThousand UnchainedBelt	1	2	0.25	1	Dressing	pierce 0.7 lacer 0.7 explosion 0.35 plasma 0.35	10	cyborg	20	10	10	0	0	0														
blunt_parts		Common CResistance SheduThousand UnchainedBelt	1	3	0.15	1	Dressing	blunt 0.7 poison 0.7 explosion 0.35	10	cyborg	20	10	10	0	0	0														
spring		Common CResistance SheduThousand UnchainedBelt	1	3	0.05	1	Dressing	lacer 0.7 fire 0.7 plasma 0.7	10	cyborg	10	10	10	0	0	0														
circuit_board		Common CResistance SheduThousand UnchainedBelt	1	6	0.15	1	Dressing	shock 0.7 beam 0.7	10	cyborg	10	10	10	0	0	0														
transformer		Common CResistance SheduThousand UnchainedBelt	1	6	0.15	1	Dressing	cold 0.7 shock 0.7 chaos 0.35	10	cyborg	10	10	10	0	0	0														
bulb		Common CResistance SheduThousand UnchainedBelt	1	6	0.05	1	Dressing	fire 0.7 beam 0.7 chaos 0.35 plasma 0.35	10	cyborg	10	10	10	0	0	0														
engineering_repair_kit		Common CResistance SheduThousand UnchainedBelt	2	125	1.1	1	Dressing	all 0.95	1	cyborg	3	25	5	0	0	0														
#end																														
																														
#repairs																														
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	RepairSpecialRule	MaxStack	MaxUsage	UsageCost	RestoreAmount	MaxCapacity																	
*rags		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	2	0.1	1	Parts	None	20	10	10	25	-10																	
*plastic		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	2	0.05	1	Parts	None	20	10	10	25	-10																	
*rubber		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	10	0.1	1	Parts	None	20	10	10	40	-5																	
*rusty_plates		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	5	0.6	1	Parts	None	10	10	10	30	-10																	
*armor_plates		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	6	0.5	1	Parts	None	10	10	10	30	-10																	
*ceramite_plates		Common Worker Miner Military CResistance SheduThousand UnchainedBelt	1	20	0.4	1	Parts	None	10	10	10	60	-5																	
armor_repair_kit		Military SBN Realware SheduThousand CoreWard UnchainedBelt Tianming	3	200	0.6	1	RepairKit	AllArmors	3	25	5	40	10																	
*rod_parts		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	2	0.25	1	Parts	None	20	10	10	30	-10																	
coarse_parts		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	2	0.5	1	Parts	None	10	10	10	30	-10																	
*engineering_repair_kit		Civilian Science Dilthey PlanetBridge CResistance UnchainedBelt	2	125	1.1	1	RepairKit	AllTools	3	25	5	40	10																	
pierce_parts		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	3	0.15	1	Parts	None	20	10	10	30	-10																	
*blunt_parts		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	3	0.15	1	Parts	None	20	10	10	30	-10																	
melee_repair_kit		Common AnCom ChurchRevelation UnchainedBelt	1	100	0.55	1	RepairKit	AllMeleeWeapons	3	25	5	40	10																	
*spring		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	3	0.05	1	Parts	None	10	10	10	15	-5																	
weapon_parts		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	3	0.2	1	Parts	None	20	10	10	30	-10																	
firearm_repair_kit		Security AnCom Realware SheduThousand Grasshopper FrancheComte UnchainedBelt Tianming	2	200	0.6	1	RepairKit	AllFirearmsWeapons	3	25	5	40	10																	
microelectronics_parts		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	6	0.03	1	Parts	None	20	10	10	30	-10																	
*circuit_board		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	6	0.15	1	Parts	None	10	10	10	15	-5																	
tech_repair_kit		Science SBN Dilthey DaydreamChems Sunlight CResistance	3	250	0.7	1	RepairKit	AllTechWeapons	3	25	5	40	10																	
*transformer		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	6	0.15	1	Parts	None	10	10	10	15	-5																	
capacitor_parts		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	6	0.25	1	Parts	None	20	10	10	30	-10																	
rail_repair_kit		none	100	450	0.55	1	RepairKit	None	3	25	5	50	10																	
*bulb		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	6	0.05	1	Parts	None	10	10	10	15	-5																	
*lens		Common Worker Miner CResistance SheduThousand UnchainedBelt	1	6	0.05	1	Parts	None	10	10	10	15	-5																	
laser_repair_kit		none	100	450	0.55	1	RepairKit	None	3	25	5	50	10																	
*tape		Common CResistance SheduThousand UnchainedBelt	1	50	0.05	1	RepairKit	All	10	10	10	20	0																	
human_skin		Common Possessed UnchainedBelt SheduThousand	1	2	0.15	1	Parts	None	10	10	10	15	-5																	
human_rib		Common Possessed UnchainedBelt SheduThousand	1	2	0.05	1	Parts	None	20	10	10	15	-5																	
spider_chitin		Tezctlan XiomaraMasks SheduThousand	1	5	0.25	1	Parts	None	20	10	10	15	-5																	
quasi_venus_feather		Tezctlan XiomaraMasks	1	15	0.03	1	Parts	None	10	10	10	15	5																	
quasi_venus_rags		Tezctlan XiomaraMasks	1	15	0.15	1	Parts	None	5	10	10	15	5																	
venus_armor_plates		Tezctlan XiomaraMasks	1	20	0.25	1	Parts	None	20	10	10	40	5																	
venus_melee_parts		Tezctlan XiomaraMasks	1	20	0.2	1	Parts	None	10	10	10	15	5																	
venus_weapon_parts		Tezctlan XiomaraMasks	1	20	0.25	1	Parts	None	20	10	10	40	5																	
*mercury_rags		Mercury	1	20	0.1	1	Parts	None	10	10	10	15	5																	
mercury_glass		Mercury	1	25	0.2	1	Parts	None	10	10	10	40	5																	
moon_armor_plates		Moon	1	30	0.3	1	Parts	None	20	10	10	40	5																	
*moon_weapon_parts		Moon	1	30	0.3	1	Parts	None	20	10	10	40	5																	
quasi_repair_kit		Tezctlan XiomaraMasks Moon Mercury Ron Scrivnus Cattaram SheduThousand Flauros	1	150	0.25	1	RepairKit	AllQuasiItems	1	30	10	60	10																	
broken_weapon		Common CResistance SheduThousand UnchainedBelt	1	1	0.05	1	Parts	None	50	10	10	15	5																	
#end																														
																														
#general_devices																														
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	ShowConfirmBox	MaxStack	MaxUsage	UsageCost	UseEffect	Duration																	
automap		Science Military Managment AnCom SBN Tianming UnchainedBelt	1	100	0.25	1	MilitaryBarter	FALSE	1	30	10	DestroyJammer 1																		
demonic_aye		Tezctlan XiomaraMasks Moon Mercury Ron Scrivnus Cattaram SheduThousand	1	200	0.2	1	QuasiArtefact	FALSE	1	10	10	RevealMap 1																		
quasi_sensor_device		Science Military AnCom ChurchRevelation	1	130	0	0	ScienceBarter	FALSE	1	30	10	RevealQuasiCreatures 1	5																	
anulator		Moon Mercury Ron Cattaram Scrivnus Tezctlan Science XiomaraMasks SheduThousand	1	300	0.5	1	QuasiArtefact	TRUE	1	5	5	BreakPact 1																		
#end																														
																														
#placeable_devices																														
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	MaxStack	MaxUsage	UsageCost	TargetObjectId	Explosion	TurnsToActivation																	
*defibrillator_device		Medical Science	1	150	0.25	1	ScienceBarter	1	10	10	Human		0																	
*robot_resurrect_device		Worker Miner Science	1	150	0.35	1	ScienceBarter	1	10	10	Cyborg		0																	
stationary_turret		Military AnCom RealWare SheduThousand FrancheComte Planetbridge UnchainedBelt Tianming	2	400	5	2	Turret	1	10	10	turretbalistic		0																	
fire_turret		Military CoreWard Grasshopper FrancheComte CResistance	3	400	5	2	Turret	1	10	10	turretfire		0																	
energy_turret		Science SBN Dilthey Sunlight FrancheComte	4	400	5	2	Turret	1	10	10	turretenergy		0																	
quest_emiBurner			100	400	5	2	Turret	1	10	10	turretempquest		0																	
packaged_industrial_robot		Common Worker Miner Security Military Science CResistance	2	225	6	2	Cyborg	1	10	10	workerrobot		0																	
packaged_security_robot		Security Military CResistance SheduThousand	4	300	7.5	2	Cyborg	1	10	10	warrobot		0																	
packaged_recreational_robot		Common Managment UnchainedBelt	3	250	5	2	Cyborg	1	10	10	recreationrobot		0																	
packaged_drone		Planetbridge Tianming	5	350	4	2	Cyborg	1	10	10	securitydrone		0																	
spider_cocoon		Tezctlan XiomaraMasks	1	75	1.5	1	QuasiOrgan	3	10	10	jungle_spider		0																	
frag_mine		Military  RealWare SheduThousand FrancheComte CResistance UnchainedBelt Dilthey CoreWard	1	80	0.3	1	Mine	3	10	10	frag_mine	frag_big_explosion	1																	
cattaram_mine		Cattaram	1	160	0.3	1	Mine	3	10	10	cattaram_mine	cattaram_explosion	1																	
#end																														
																														
#skulls																														
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	PerkId	CanBaronUse	Unbreakable																				
skull_explosion		Mercury	100	300	0.5	1	QuasiPact	ultimate_explosion	TRUE	TRUE																				
skull_ray		Mercury	100	300	0.5	1	QuasiPact	ultimate_ray	TRUE	TRUE																				
skull_contract_mercury		Mercury	100	300	0.5	1	QuasiPact	ultimate_contract_mercury	FALSE	TRUE																				
skull_bloodstrike		Tezctlan XiomaraMasks	100	300	0.5	1	QuasiPact	ultimate_blood_strike	TRUE	TRUE																				
skull_bloodlust		Tezctlan XiomaraMasks	100	300	0.5	1	QuasiPact	ultimate_bloodlust	TRUE	TRUE																				
skull_call_of_blood		Tezctlan XiomaraMasks	100	300	0.5	1	QuasiPact	ultimate_call_of_blood	TRUE	TRUE																				
skull_contract_venus		Tezctlan XiomaraMasks	100	300	0.5	1	QuasiPact	ultimate_contract_venus	FALSE	TRUE																				
skull_feathered_serpent		XiomaraMasks	100	300	0.5	1	QuasiPact	ultimate_feathered_serpent	FALSE	TRUE																				
skull_blood_revival		Tezctlan	100	300	0.5	1	QuasiPact	ultimate_blood_revival	TRUE	TRUE																				
skull_transformation		Moon	100	300	0.5	1	QuasiPact	ultimate_transformation	TRUE	TRUE																				
skull_resurrection		Moon	100	300	0.5	1	QuasiPact	ultimate_resurrection	TRUE	TRUE																				
skull_contract_luna		Moon	100	300	0.5	1	QuasiPact	ultimate_contract_luna	FALSE	TRUE																				
skull_contract_mars		Mars	100	300	0.5	1	QuasiPact	ultimate_contract_mars	FALSE	TRUE																				
skull_fire_breath		Mars	100	300	0.5	1	QuasiPact	ultimate_fire_breath	TRUE	TRUE																				
skull_fire_wall		Mars	100	300	0.5	1	QuasiPact	ultimate_fire_wall	TRUE	TRUE																				
skull_contract_ron		Ron	100	300	0.5	1	QuasiPact	ultimate_contract_ron	FALSE	TRUE																				
skull_illusion		Ron	100	300	0.5	1	QuasiPact	ultimate_illusion	TRUE	TRUE																				
skull_contract_cattaram		Cattaram	100	300	0.5	1	QuasiPact	ultimate_contract_cattaram	FALSE	TRUE																				
skull_stoneskin		Cattaram	100	300	0.5	1	QuasiPact	ultimate_stoneskin	TRUE	TRUE																				
skull_contract_scrivnus		Scrivnus	100	300	0.5	1	QuasiPact	ultimate_contract_scrivnus	FALSE	TRUE																				
skull_massacre_dance		Scrivnus	100	300	0.5	1	QuasiPact	ultimate_massacre_dance	TRUE	TRUE																				
skull_contract_flauros		Flauros	100	300	0.5	1	QuasiPact	ultimate_contract_flauros	FALSE	TRUE																				
#end																														
																														
#grenades																														
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	MaxStack	TurnsToExplode	RicochetTrajectory	Range	MaxUnderthrowDistance	MaxOverthrowDistance	IgnorePenaltyChance	Explosion															
frag_grenade		Military AnCom RealWare SheduThousand Grasshopper FrancheComte Tianming UnchainedBelt CResistance 	3	100	0.2	1	Grenade	3	1	TRUE	7	1	2	0.2	frag_explosion															
qwasi_grenade		AnCom Venus XiomaraMasks	5	150	0.1	1	Grenade	3	1	FALSE	7	1	2	0.2	qwasi_explosion															
thermal_grenade		Military RealWare SheduThousand ChurchRevelation Sunlight CoreWard CResistance 	4	125	0.2	1	Grenade	3	1	TRUE	7	1	2	0.2	thermal_explosion															
stun_grenade		Security Specops AnCom SBN Dilthey RealWare Sunlight FrancheComte SheduThousand	1	50	0.15	1	Grenade	3	1	TRUE	7	1	2	0.2	stun_explosion															
trowable_heart		Common Medical SheduThousand	1	5	0.15	1	ThrowableWeapon	3	0	TRUE	7	1	2	0.2	heart_explosion															
trowing_knife		Military Specops RealWare SheduThousand FrancheComte UnchainedBelt	5	150	0.2	1	ThrowableWeapon	5	0	FALSE	9	1	1	0.2	knife_explosion															
skrivnus_knife		Scrivnus	1	150	0.5	1	ThrowableWeapon	3	0	FALSE	9	1	1	0.2	skrivnus_explosion															
handmade_frag_grenade		Worker Miner Prison SheduThousand UnchainedBelt CResistance	1	25	0.5	1	Grenade	3	2	TRUE	7	1	2	0.2	frag_low_explosion															
handmade_thermal_grenade		Reserve Worker Miner Prison ChurchRevelation SheduThousand CoreWard Grasshopper PlanetBridge UnchainedBelt CResistance	2	25	0.75	1	Grenade	3	0	FALSE	7	1	2	0.2	thermal_low_explosion															
toxic_grenade		AnCom SBN DaydreamChems Tianming	3	150	0.15	1	Grenade	3	1	TRUE	7	1	2	0.2	toxic_explosion															
frost_grenade		AnCom DaydreamChems Grasshopper PlanetBridge	5	225	0.25	1	Grenade	3	0	FALSE	7	1	2	0.2	frost_explosion															
urparp_grenade		SheduThousand	1	100	0.1	1	Grenade	3	1	TRUE	7	1	2	0.2	urparp_explosion															
hellfire_grenade		ChurchRevelation Grasshopper	7	300	0.25	1	Grenade	3	1	TRUE	7	1	2	0.2	thermal_big_explosion															
nanorobot_grenade		Science SBN Dilthey RealWare DaydreamChems Sunlight CoreWard CResistance	6	175	0.4	1	Grenade	3	1	TRUE	7	1	2	0.2	nano_explosion															
*phase_bomb			1	10	0.2	1	Grenade	3	4	TRUE	4	0	0	1	phase_explosion															
#end																														
																														
#augmentations																														
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	AugmentationClass	WoundSlotIds	TooltipIconTag																				
*human_wrist		NormalAug	1	10	0.3	1	Organ	Basic	HumanArm	aug_type_hand																				
*human_feet		NormalAug	1	10	0.4	1	Organ	Basic	HumanFeet	aug_type_foot																				
spider_joint		QuasiAug	1	25	0.2	1	QuasiOrgan	Quasimorphic	SpiderKnee	aug_type_knee																				
cyborg_head		CyberAug	1	70	0.8	1	Cyborg	Industrial	CyborgHead	aug_type_head																				
cyborg_wrist		CyberAug	1	70	0.6	1	Cyborg	Industrial	CyborgArm	aug_type_hand																				
cyborg_feet		CyberAug	1	70	0.7	1	Cyborg	Industrial	CyborgFeet	aug_type_foot																				
cyborg_chest		CyberAug	1	70	1.2	1	Cyborg	Industrial	CyborgChest	aug_type_chest																				
cyborg_guts		CyberAug	1	70	1.1	1	Cyborg	Industrial	CyborgBody	aug_type_body																				
cyborg_knee		CyberAug	1	70	0.6	1	Cyborg	Industrial	CyborgKnee	aug_type_knee																				
battleCyborg_head		CyberAug	4	125	1.1	1	Cyborg	Combat	BattleCyborgHead	aug_type_head																				
battleCyborg_wrist		CyberAug	4	125	1.1	1	Cyborg	Combat	BattleCyborgArm	aug_type_hand																				
battleCyborg_feet		CyberAug	4	125	1.2	1	Cyborg	Combat	BattleCyborgFeet	aug_type_foot																				
battleCyborg_chest		CyberAug	4	125	1.6	1	Cyborg	Combat	BattleCyborgChest	aug_type_chest																				
battleCyborg_guts		CyberAug	4	125	1.1	1	Cyborg	Combat	BattleCyborgBody	aug_type_body																				
battleCyborg_knee		CyberAug	4	125	1	1	Cyborg	Combat	BattleCyborgKnee	aug_type_knee																				
recreationCyborg_head		CyberAug	3	100	1	1	Cyborg	Recreation	RecreationCyborgHead	aug_type_head																				
recreationCyborg_wrist		CyberAug	3	100	0.7	1	Cyborg	Recreation	RecreationCyborgArm	aug_type_hand																				
recreationCyborg_feet		CyberAug	3	100	0.9	1	Cyborg	Recreation	RecreationCyborgFeet	aug_type_foot																				
recreationCyborg_chest		CyberAug	3	100	1.1	1	Cyborg	Recreation	RecreationCyborgChest	aug_type_chest																				
recreationCyborg_guts		CyberAug	3	100	0.8	1	Cyborg	Recreation	RecreationCyborgBody	aug_type_body																				
recreationCyborg_knee		CyberAug	3	100	0.9	1	Cyborg	Recreation	RecreationCyborgKnee	aug_type_knee																				
cyborg_drill		CyberAug	1	125	2	2	Cyborg	Drill	CyborgDrillArm CyborgDrillShoulder	aug_type_arm																				
battleCyborg_machinegun		CyberAug	4	175	2	2	Cyborg	Machinegun	BattleCyborgMachinegunArm BattleCyborgMachinegunShoulder	aug_type_arm																				
recreationCyborg_blade		CyberAug	3	150	1.5	2	Cyborg	Blade	RecreationCyborgBladeArm RecreationCyborgBladeShoulder	aug_type_arm																				
mercuryrange_hand		none	100	1000	1	2	QuasiOrgan	Qbeam	MercuryShoulder MercuryArm	aug_type_arm																				
venuswarrior_hand		QuasiAug	1	1000	1	2	QuasiOrgan	Qbeam	VenusWarShoulder VenusWarArm	aug_type_arm																				
venusrange_hand		QuasiAug	1	1000	1	2	QuasiOrgan	Qbeam	VenusRangeShoulder VenusRangeArm	aug_type_arm																				
human_hand		NormalAug	1	10	2	2	Organ	Basic	HumanArm HumanShoulder	aug_type_arm																				
possesed_hand		PossessedAug	1	25	2	2	Organ	Quasimorphic	PossesedArm PossesedShoulder	aug_type_arm																				
possesed_big_hand		PossessedAug	1	40	2	2	Organ	Quasimorphic	PossesedBigArm PossesedBigShoulder	aug_type_arm																				
possesed_centaur_hand		PossessedAug	1	60	2	2	Organ	Centaur	CentaurArm CentaurShoulder	aug_type_arm																				
human_leg		NormalAug	1	10	2.5	2	Organ	Basic	HumanThigh HumanFeet	aug_type_leg																				
cyborg_hand		CyberAug	1	120	2.3	2	Cyborg	Industrial	CyborgArm CyborgShoulder	aug_type_arm																				
cyborg_leg		CyberAug	1	120	2.8	2	Cyborg	Industrial	CyborgThigh CyborgFeet	aug_type_leg																				
battleCyborg_hand		CyberAug	4	180	3.8	2	Cyborg	Combat	BattleCyborgArm BattleCyborgShoulder	aug_type_arm																				
battleCyborg_leg		CyberAug	4	180	3.9	2	Cyborg	Combat	BattleCyborgThigh BattleCyborgFeet	aug_type_leg																				
recreationCyborg_hand		CyberAug	3	150	2	2	Cyborg	Recreation	RecreationCyborgArm RecreationCyborgShoulder	aug_type_arm																				
recreationCyborg_leg		CyberAug	3	150	2	2	Cyborg	Recreation	RecreationCyborgThigh RecreationCyborgFeet	aug_type_leg																				
spider_claw		FaunaAugment	4	300	0.4	2	QuasiOrgan	FaunaAug	SpiderThigh SpiderFeet	aug_type_leg																				
marsCrab_hand		QuasiAug	4	500	2	2	QuasiOrgan	Quasimorphic	MarsCrabShoulder MarsCrabArm	aug_type_arm																				
marsCrab_stomach		QuasiAug	4	500	2	2	QuasiOrgan	Quasimorphic	MarsCrabStomach	aug_type_stomach																				
marsBaron_leg		QuasiAug	4	1000	2	2	QuasiOrgan	Quasimorphic	MarsBaronThigh MarsBaronFeet	aug_type_leg																				
#end																														
																														
#implants																														
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	AugmentationClass	IsActive	SlotType	NatureTypes	ImplicitBonusEffects	ImplicitPenaltyEffects	ChargeItemTypes	CapacitySize															
data_lock		none	1	500	0.05	1	Cyborg	Basic	TRUE	Head	human cyborg	mission_points 0.5	perk_exp_modifier -0.5 resist_shock -12																	
neural_jack		CyberAug AnCom	3	500	0.05	1	Cyborg	Basic	FALSE	Head	human cyborg	perk_exp_modifier 0.8	food_calories 0.5 resist_shock -12																	
neurocortex		CyberAug Grasshopper	3	500	0.05	1	Cyborg	Basic	FALSE	Head	human cyborg	perk_cooldown -0.2	wound_chance 0.1																	
cortex_stimulator		CyberAug RealWare SheduThousand	4	500	0.05	1	Cyborg	Basic	FALSE	Head	human cyborg	crit_damage 0.2 critchance_reduce 0.05	addiction_chance 0.15																	
ultravoice		CyberAug ChurchRevelation	4	500	0.05	1	Cyborg	Basic	TRUE	Head	human cyborg		no_spotted_signal 1	battery_crafted_ammo	1															
neural_sonar		CyberAug AnCom	5	500	0.05	1	Cyborg	Basic	TRUE	Head	human cyborg		income_pain 0.10																	
